season_year,year,week,farm,stage,field,shift,batch,crop,variety,row_number,plant_number,plant_number_row,inspection_date,inspection_id,season,closed_flower_count,open_flower_count,set_fruit_count,green_fruit_count,sample_datetime,total_flower_count,state_total_flower_count,state_set_fruit_count,state_green_fruit_count,thr_total_flower_count,thr_set_fruit_count,thr_green_fruit_count
2025,2025,34,C6,E04,C01,T02A,1008,ARÁNDANO,ATLAS,36,238,100,2025-08-19,ddfd646d-572c-4904-b1aa-81c7831f18d0,2025-1,70,6,231,338,2025-08-19 14:32:52,76,valid,invalid,valid,200.0,200.0,2000.0
2025,2025,34,C6,E04,C01,T04A,1015,ARÁNDANO,ATLAS,189,115,80,2025-08-20,1f9173fc-e219-4c6e-8154-1b01864b68c3,2025-1,256,31,101,21,2025-08-20 17:16:13,287,invalid,valid,valid,200.0,200.0,2000.0
2025,2025,34,C6,E04,C01,T04A,1016,ARÁNDANO,ATLAS,155,94,100,2025-08-19,0ec7b9e8-5053-4969-8cc6-d3c9f3d92799,2025-1,63,23,228,244,2025-08-19 19:49:19,86,valid,invalid,valid,200.0,200.0,2000.0
2025,2025,34,C6,E04,C04,T02A,4004,ARÁNDANO,ATLAS,53,97,80,2025-08-19,c16c4570-3e99-4391-be7d-9f5a5a37bdd1,2025-1,40,7,214,804,2025-08-19 14:58:36,47,valid,invalid,valid,200.0,200.0,2000.0
2025,2025,34,C6,E04,C05,T01A,5002,ARÁNDANO,ATLAS,294,34,80,2025-08-19,946ef47a-59f5-482a-b5a1-11df024f9c3c,2025-1,130,77,76,214,2025-08-19 13:17:59,207,invalid,valid,valid,200.0,200.0,2000.0
2025,2025,34,C6,E04,C05,T01A,5003,ARÁNDANO,ATLAS,276,52,100,2025-08-19,995c91ba-b762-40a8-a43c-62c2acf7bf3b,2025-1,160,104,130,487,2025-08-19 16:09:14,264,invalid,valid,valid,200.0,200.0,2000.0
2025,2025,34,C6,E04,C05,T01A,5003,ARÁNDANO,ATLAS,296,31,60,2025-08-19,995c91ba-b762-40a8-a43c-62c2acf7bf3b,2025-1,150,91,167,650,2025-08-19 12:55:10,241,invalid,valid,valid,200.0,200.0,2000.0
2025,2025,34,C6,E04,C05,T01A,5004,ARÁNDANO,ATLAS,276,52,40,2025-08-19,68a6ea68-6b91-4896-badf-a4c1eae1166a,2025-1,190,80,130,460,2025-08-19 15:30:28,270,invalid,valid,valid,200.0,200.0,2000.0
2025,2025,34,C6,E04,C05,T01A,5004,ARÁNDANO,ATLAS,286,43,60,2025-08-19,68a6ea68-6b91-4896-badf-a4c1eae1166a,2025-1,175,45,90,398,2025-08-19 14:18:15,220,invalid,valid,valid,200.0,200.0,2000.0
2025,2025,34,C6,E04,C05,T01A,5004,ARÁNDANO,ATLAS,306,19,100,2025-08-18,66398e98-5514-45b1-bcbb-af9ea5f90ea1,2025-1,210,80,89,355,2025-08-18 15:25:56,290,invalid,valid,valid,200.0,200.0,2000.0
2025,2025,34,C6,E04,C05,T02A,5009C,ARÁNDANO,ATLAS,78,133,10,2025-08-19,eaa5daf1-dab9-4b55-9a1e-cc96e384b361,2025-1,160,90,90,120,2025-08-19 17:53:44,250,invalid,valid,valid,200.0,200.0,2000.0
2025,2025,34,C6,E05,C02,T03B,2021,ARÁNDANO,RAYMI,171,97,63,2025-08-19,11a8a473-7d12-4005-b507-8b494cc2c414,2025-1,78,0,222,195,2025-08-19 14:24:41,78,valid,invalid,valid,200.0,200.0,2000.0
2025,2025,34,C6,E05,C03,T01A,3002,ARÁNDANO,KIRRA,36,19,26,2025-08-21,3bc95082-60da-4e4f-b395-86662f9b91d2,2025-1,44,0,88,3301,2025-08-21 14:45:16,44,valid,valid,invalid,1000.0,1000.0,2000.0
2025,2025,34,C6,E05,C03,T02B,3009,ARÁNDANO,TERRAPIN,135,1,83,2025-08-18,d71a0308-288b-468c-a335-21d5a4ef9ceb,2025-1,150,20,897,762,2025-08-18 17:43:52,170,valid,invalid,valid,200.0,200.0,2000.0
2025,2025,34,C6,E05,C03,T02C,3012,ARÁNDANO,ROSITA,138,7,20,2025-08-18,a354413f-d142-4bb4-860c-42a61e1aa5ac,2025-1,80,3,782,682,2025-08-18 19:45:29,83,valid,invalid,valid,200.0,200.0,2000.0
2025,2025,34,C6,E05,C03,T02D,3009,ARÁNDANO,SEKOYA POP,206,4,106,2025-08-20,250fa30a-cecb-406b-9433-ce4641f28d90,2025-1,150,48,430,284,2025-08-20 13:12:54,198,valid,invalid,valid,400.0,400.0,2000.0
2025,2025,34,C6,E05,C03,T03A,3015,ARÁNDANO,KIRRA,138,130,65,2025-08-18,ccb49611-d92c-4237-8192-85bf5e6c0e7b,2025-1,30,1,81,2539,2025-08-18 17:57:14,31,valid,valid,invalid,1000.0,1000.0,2000.0
2025,2025,34,C6,E05,C04,T03A,4023,ARÁNDANO,ATLAS ORGÁNICA,133,79,35,2025-08-20,eddeb22b-bebf-454f-af8b-63fae3d463c5,2025-1,39,5,350,191,2025-08-20 20:26:58,44,valid,invalid,valid,200.0,200.0,2000.0
2025,2025,34,C6,E05,C04,T06A,4013,ARÁNDANO,ATLAS ORGÁNICA,93,139,47,2025-08-20,2cbcc90b-6211-4373-aab6-cb044cc3ba3a,2025-1,121,2,412,163,2025-08-20 19:46:36,123,valid,invalid,valid,200.0,200.0,2000.0
2025,2025,34,C6,E05,C04,T06A,4014,ARÁNDANO,ATLAS ORGÁNICA,76,133,76,2025-08-20,cab863cf-0f7e-477a-9059-15b037289975,2025-1,74,3,241,398,2025-08-20 16:09:28,77,valid,invalid,valid,200.0,200.0,2000.0
2025,2025,34,C6,E05,C04,T06A,4014,ARÁNDANO,ATLAS ORGÁNICA,93,142,95,2025-08-20,cab863cf-0f7e-477a-9059-15b037289975,2025-1,68,4,293,494,2025-08-20 18:30:47,72,valid,invalid,valid,200.0,200.0,2000.0
2025,2025,34,C6,E05,C04,T06A,4015,ARÁNDANO,ATLAS ORGÁNICA,93,145,47,2025-08-20,90b0795e-31f4-4d8e-bad0-3786300975f2,2025-1,47,1,205,238,2025-08-20 17:53:09,48,valid,invalid,valid,200.0,200.0,2000.0
2025,2025,34,C6,E05,C04,T06A,4016,ARÁNDANO,ATLAS ORGÁNICA,76,127,76,2025-08-20,e74e108d-3643-4432-88d0-f1f504d77182,2025-1,66,1,386,366,2025-08-20 16:59:52,67,valid,invalid,valid,200.0,200.0,2000.0
2025,2025,34,C6,E05,C04,T06A,4016,ARÁNDANO,ATLAS ORGÁNICA,93,148,95,2025-08-20,e74e108d-3643-4432-88d0-f1f504d77182,2025-1,111,4,317,322,2025-08-20 17:31:20,115,valid,invalid,valid,200.0,200.0,2000.0
2025,2025,34,LN,E02,C03,T05A,3019,ARÁNDANO,SEKOYA POP ORGÁNICA,156,172,84,2025-08-20,d883e411-4ce3-417f-96ad-413bc9479746,2025-1,34,26,208,387,2025-08-20 14:26:01,60,valid,invalid,valid,200.0,200.0,2000.0
2025,2025,34,LN,E02,C04,T02A,4005,ARÁNDANO,SEKOYA POP ORGÁNICA,108,61,125,2025-08-20,4df4e7e9-608c-4cbe-b117-00a8236ecb53,2025-1,110,126,106,464,2025-08-20 19:33:39,236,invalid,valid,valid,200.0,200.0,2000.0
2025,2025,34,LN,E02,C04,T03A,4010,ARÁNDANO,SEKOYA POP ORGÁNICA,141,76,44,2025-08-19,c1c920e8-59a0-424a-a586-66ec0fae5728,2025-1,106,124,61,372,2025-08-19 18:23:45,230,invalid,valid,valid,200.0,200.0,2000.0
2025,2025,34,LN,E02,C04,T04A,4015,ARÁNDANO,SEKOYA POP ORGÁNICA,30,124,84,2025-08-19,7b19f125-cdf6-4578-8d22-de7e315fb11f,2025-1,98,104,75,212,2025-08-19 15:01:34,202,invalid,valid,valid,200.0,200.0,2000.0
2025,2025,34,LN,E02,C04,T06A,4021,ARÁNDANO,SEKOYA POP ORGÁNICA,171,205,124,2025-08-18,44edbd8e-7cec-4433-96eb-1f0c38a9eeea,2025-1,102,135,32,479,2025-08-18 15:24:57,237,invalid,valid,valid,200.0,200.0,2000.0
2025,2025,34,LN,E02,C04,T06A,4022,ARÁNDANO,SEKOYA POP ORGÁNICA,171,208,124,2025-08-18,fccffa3f-bed3-4d37-89f5-9f55ded33bbd,2025-1,95,115,22,521,2025-08-18 15:42:34,210,invalid,valid,valid,200.0,200.0,2000.0
2025,2025,35,A9,E07,C05,T01A,5004,ARÁNDANO,SEKOYA POP,18,1,125,2025-08-25,c2b74efe-0b53-4cfe-849a-adce3f26cd18,2025-1,177,36,731,1063,2025-08-25 15:26:55,213,valid,invalid,valid,400.0,400.0,2000.0
2025,2025,35,A9,E07,C05,T03A,5009,ARÁNDANO,BIANCA,128,7,20,2025-08-26,8531dfae-2f4b-4894-8bb3-5e87a3c90e7d,2025-1,128,23,208,346,2025-08-26 16:55:23,151,valid,invalid,valid,200.0,200.0,2000.0
2025,2025,35,A9,E07,C05,T03A,5010,ARÁNDANO,BIANCA,179,27,60,2025-08-23,438b26b8-be08-4881-9da2-838b310c2a7d,2025-1,176,65,137,246,2025-08-23 14:53:33,241,invalid,valid,valid,200.0,200.0,2000.0
2025,2025,35,A9,E07,C05,T03A,5011,ARÁNDANO,BIANCA,128,3,20,2025-08-26,39c1fe40-11ea-4752-acc6-3a06481145cf,2025-1,34,11,109,2881,2025-08-26 17:27:29,45,valid,valid,invalid,200.0,200.0,2000.0
2025,2025,35,A9,E08,C01,T02A,1005,ARÁNDANO,SEKOYA POP,52,71,65,2025-08-26,7cacdba0-fdd3-486c-89f5-a00342d07eaf,2025-1,111,58,438,626,2025-08-26 17:22:47,169,valid,invalid,valid,400.0,400.0,2000.0
2025,2025,35,A9,E08,C01,T02A,1006,ARÁNDANO,SEKOYA POP,35,59,105,2025-08-25,22be72c1-9309-406f-9364-d7f51e944b3e,2025-1,24,20,136,2290,2025-08-25 18:40:33,44,valid,valid,invalid,400.0,400.0,2000.0
2025,2025,35,A9,E08,C01,T02A,1006,ARÁNDANO,SEKOYA POP,52,69,85,2025-08-26,323db410-9a54-49b2-af9c-e384737ae321,2025-1,113,71,405,523,2025-08-26 16:29:19,184,valid,invalid,valid,400.0,400.0,2000.0
2025,2025,35,A9,E08,C01,T02A,1008,ARÁNDANO,SEKOYA POP,18,49,125,2025-08-25,f5bf7ebd-defe-4193-824b-477ac04d780c,2025-1,211,67,469,1288,2025-08-25 15:01:02,278,valid,invalid,valid,400.0,400.0,2000.0
2025,2025,35,A9,E08,C01,T02A,1008,ARÁNDANO,SEKOYA POP,35,63,105,2025-08-26,cfdda410-4f45-46b6-b065-64204db89c7e,2025-1,301,78,531,1138,2025-08-26 13:49:00,379,valid,invalid,valid,400.0,400.0,2000.0
2025,2025,35,A9,E08,C02,T02A,2005,ARÁNDANO,SEKOYA POP,52,71,65,2025-08-26,ddf5999f-4d5f-4fbb-97a4-5963395b70cf,2025-1,70,30,125,2010,2025-08-26 18:51:30,100,valid,valid,invalid,400.0,400.0,2000.0
2025,2025,35,A9,E08,C02,T03A,2014,ARÁNDANO,SEKOYA POP,174,117,85,2025-08-27,65bfc7c8-1e58-4fd0-8f39-707848975be0,2025-1,8,3,25,2260,2025-08-27 17:10:25,11,valid,valid,invalid,400.0,400.0,2000.0
2025,2025,35,A9,E08,C02,T03A,2015,ARÁNDANO,SEKOYA POP,157,109,45,2025-08-27,7ef7a9b5-cdec-4227-b9cd-991ef30bdc97,2025-1,12,5,60,2117,2025-08-27 14:40:55,17,valid,valid,invalid,400.0,400.0,2000.0
2025,2025,35,A9,E08,C03,T01A,3002,ARÁNDANO,SEKOYA POP,18,3,125,2025-08-25,11817e29-ee10-448f-92c3-fec43cc2e67c,2025-1,464,137,46,11,2025-08-25 15:07:55,601,invalid,valid,valid,400.0,400.0,2000.0
2025,2025,35,A9,E08,C03,T02A,3012,ARÁNDANO,SEKOYA POP,140,49,25,2025-08-28,37f64bbc-c43e-4e16-8f2f-5d6e46400e9e,2025-1,115,129,426,1607,2025-08-28 13:44:26,244,valid,invalid,valid,400.0,400.0,2000.0
2025,2025,35,A9,E08,C03,T02A,3013,ARÁNDANO,SEKOYA POP,140,51,125,2025-08-28,85dfcbc4-6752-4691-a9e1-f6ce26545393,2025-1,403,277,257,224,2025-08-28 14:56:07,680,invalid,valid,valid,400.0,400.0,2000.0
2025,2025,35,A9,E08,C03,T02A,3014,ARÁNDANO,SEKOYA POP,140,53,25,2025-08-28,8c1ed8cf-4c6d-4fe7-a803-28892798e795,2025-1,283,255,143,323,2025-08-28 19:54:14,538,invalid,valid,valid,400.0,400.0,2000.0
2025,2025,35,A9,E08,C03,T02A,3015,ARÁNDANO,SEKOYA POP,140,55,125,2025-08-28,fc0b6b47-4212-4a31-8cca-94569f8e1d6f,2025-1,191,213,245,521,2025-08-28 20:08:53,404,invalid,valid,valid,400.0,400.0,2000.0
2025,2025,35,A9,E08,C03,T03A,3007,ARÁNDANO,SEKOYA POP,18,101,25,2025-08-26,ead492d5-4c61-4fa0-a57a-e9417fb1fbbc,2025-1,356,216,196,87,2025-08-26 15:24:57,572,invalid,valid,valid,400.0,400.0,2000.0
2025,2025,35,A9,E08,C03,T03A,3007,ARÁNDANO,SEKOYA POP,35,103,45,2025-08-26,ead492d5-4c61-4fa0-a57a-e9417fb1fbbc,2025-1,425,205,79,96,2025-08-26 16:26:02,630,invalid,valid,valid,400.0,400.0,2000.0
2025,2025,35,A9,E08,C03,T04A,3016,ARÁNDANO,SEKOYA POP,140,133,25,2025-08-28,6ac80d4e-9a41-4ab9-ac15-a5ca3bd6a3e0,2025-1,132,105,141,5236,2025-08-28 13:23:17,237,valid,valid,invalid,400.0,400.0,2000.0
2025,2025,35,A9,E08,C03,T05A,3009,ARÁNDANO,SEKOYA POP,35,193,45,2025-08-27,3fc75029-f1a9-4878-ab7c-fa651e8cd344,2025-1,14,4,56,2069,2025-08-27 18:15:32,18,valid,valid,invalid,400.0,400.0,2000.0
2025,2025,35,A9,E08,C05,T01A,5004,ARÁNDANO,SEKOYA POP,35,9,45,2025-08-26,a99e081d-b6a8-454e-8962-36c58bc9fda0,2025-1,276,125,43,179,2025-08-26 20:42:29,401,invalid,valid,valid,400.0,400.0,2000.0
2025,2025,35,A9,E08,C06,T01A,6007,ARÁNDANO,BIANCA,18,3,120,2025-08-25,cd31f421-fae0-4f50-bc20-fae6def143b7,2025-1,178,31,107,207,2025-08-25 16:42:10,209,invalid,valid,valid,200.0,200.0,2000.0
2025,2025,35,A9,E08,C06,T01A,6009A,ARÁNDANO,BIANCA,35,9,100,2025-08-25,e8d88b8a-347c-4e08-8ba6-c30bf9fc77d5,2025-1,252,34,107,100,2025-08-25 19:15:19,286,invalid,valid,valid,200.0,200.0,2000.0
2025,2025,35,C5,E01,C05,T01A,5001,ARÁNDANO,VENTURA,100,16,31,2025-08-26,b04b82ef-6591-4082-96ae-4256f1bfb3d4,2025-1,701,131,652,283,2025-08-26 17:08:06,832,invalid,invalid,valid,400.0,400.0,2000.0
2025,2025,35,C5,E01,C05,T01A,5001,ARÁNDANO,VENTURA,107,13,17,2025-08-26,b04b82ef-6591-4082-96ae-4256f1bfb3d4,2025-1,810,126,454,229,2025-08-26 15:37:05,936,invalid,invalid,valid,400.0,400.0,2000.0
2025,2025,35,C5,E01,C05,T01A,5003,ARÁNDANO,VENTURA,107,7,17,2025-08-26,552deb73-f592-4449-8d4a-d2affa46f40b,2025-1,462,179,965,322,2025-08-26 14:23:15,641,invalid,invalid,valid,400.0,400.0,2000.0
2025,2025,35,C5,E01,C05,T01A,5004,ARÁNDANO,VENTURA,107,4,93,2025-08-26,370f5f68-8389-469e-9355-6d7e6dcc9060,2025-1,630,253,902,172,2025-08-26 13:34:09,883,invalid,invalid,valid,400.0,400.0,2000.0
2025,2025,35,C5,E01,C05,T02A,5012,ARÁNDANO,VENTURA,133,76,92,2025-08-28,569b077d-9866-49ff-8874-869a2c8630b9,2025-1,268,129,623,548,2025-08-28 14:50:23,397,valid,invalid,valid,400.0,400.0,2000.0
2025,2025,35,C5,E01,C05,T02A,5012,ARÁNDANO,VENTURA,153,79,78,2025-08-28,e03850ba-12c5-4a42-8bc9-908009a9c771,2025-1,429,370,748,557,2025-08-28 17:02:12,799,invalid,invalid,valid,400.0,400.0,2000.0
2025,2025,35,C5,E01,C05,T02A,5013,ARÁNDANO,VENTURA,133,73,18,2025-08-28,155d4f76-3f26-4b7c-87e5-37d5f81add0e,2025-1,872,186,535,129,2025-08-28 13:48:07,1058,invalid,invalid,valid,400.0,400.0,2000.0
2025,2025,35,C5,E01,C05,T02A,5013,ARÁNDANO,VENTURA,153,82,32,2025-08-28,ca7a1a6a-4dfa-4fd3-a2a7-d83afb23b0d6,2025-1,563,241,310,54,2025-08-28 14:51:45,804,invalid,valid,valid,400.0,400.0,2000.0
2025,2025,35,C5,E01,C05,T03A,5009,ARÁNDANO,VENTURA,133,115,92,2025-08-28,9a2f588d-1d5a-4ae7-b342-709a9a61baa0,2025-1,690,218,381,211,2025-08-28 18:08:35,908,invalid,valid,valid,400.0,400.0,2000.0
2025,2025,35,C5,E01,C05,T03A,5009,ARÁNDANO,VENTURA,153,118,77,2025-08-28,9a2f588d-1d5a-4ae7-b342-709a9a61baa0,2025-1,717,166,577,205,2025-08-28 20:23:40,883,invalid,invalid,valid,400.0,400.0,2000.0
2025,2025,35,C5,E01,C05,T03A,5010,ARÁNDANO,VENTURA,133,112,92,2025-08-28,248f3090-e909-4561-8fcc-92c19a0e6ac2,2025-1,859,220,572,301,2025-08-28 16:58:05,1079,invalid,invalid,valid,400.0,400.0,2000.0
2025,2025,35,C5,E01,C05,T03A,5010,ARÁNDANO,VENTURA,153,121,77,2025-08-28,79ff4661-9f36-428a-9d3d-b34698520261,2025-1,515,245,492,115,2025-08-28 20:36:43,760,invalid,invalid,valid,400.0,400.0,2000.0
2025,2025,35,C5,E01,C05,T03A,5011,ARÁNDANO,VENTURA,153,124,32,2025-08-28,95239fde-eb0d-4772-a9ae-a240b243f9b2,2025-1,720,596,604,298,2025-08-28 18:28:54,1316,invalid,invalid,valid,400.0,400.0,2000.0
2025,2025,35,C5,E01,C05,T04A,5006,ARÁNDANO,VENTURA,153,172,32,2025-08-26,96b3ec15-03f0-4c2e-8480-f2d75f53ec0e,2025-1,403,66,329,115,2025-08-26 20:32:34,469,invalid,valid,valid,400.0,400.0,2000.0
2025,2025,35,C5,E01,C05,T04A,5006,ARÁNDANO,VENTURA,173,187,47,2025-08-28,5f1aa0bd-0d8c-4a96-ba8a-509213aac408,2025-1,191,389,226,38,2025-08-28 20:32:06,580,invalid,valid,valid,400.0,400.0,2000.0
2025,2025,35,C5,E01,C05,T04A,5007,ARÁNDANO,VENTURA,133,166,92,2025-08-26,d10e74c4-7faf-4ece-833d-7e314676a152,2025-1,417,73,251,118,2025-08-26 19:35:20,490,invalid,valid,valid,400.0,400.0,2000.0
2025,2025,35,C5,E01,C05,T04A,5007,ARÁNDANO,VENTURA,153,175,75,2025-08-28,1118eb1b-63ab-401c-bd93-8b16c2e2327a,2025-1,723,215,436,261,2025-08-28 14:44:23,938,invalid,invalid,valid,400.0,400.0,2000.0
2025,2025,35,C5,E01,C05,T04A,5007,ARÁNDANO,VENTURA,173,184,60,2025-08-28,1118eb1b-63ab-401c-bd93-8b16c2e2327a,2025-1,652,406,162,38,2025-08-28 18:12:59,1058,invalid,valid,valid,400.0,400.0,2000.0
2025,2025,35,C5,E01,C05,T04A,5008,ARÁNDANO,VENTURA,133,163,17,2025-08-26,acd34aa7-d379-4265-8372-4adfd89f7e05,2025-1,478,73,351,55,2025-08-26 17:57:51,551,invalid,valid,valid,400.0,400.0,2000.0
2025,2025,35,C5,E01,C05,T04A,5008,ARÁNDANO,VENTURA,153,178,32,2025-08-28,e35ed08f-80c2-4a2d-bdf0-48eeaa9a5fcd,2025-1,85,235,452,131,2025-08-28 15:37:09,320,valid,invalid,valid,400.0,400.0,2000.0
2025,2025,35,C5,E01,C05,T04A,5008,ARÁNDANO,VENTURA,173,181,47,2025-08-28,e35ed08f-80c2-4a2d-bdf0-48eeaa9a5fcd,2025-1,526,362,551,348,2025-08-28 17:14:18,888,invalid,invalid,valid,400.0,400.0,2000.0
2025,2025,35,C5,E01,C07,T01A,7001,ARÁNDANO,EMERALD,51,25,60,2025-08-25,1e9d16d0-4e2c-4986-b58f-912a96447ac1,2025-1,19,22,438,829,2025-08-25 20:16:40,41,valid,invalid,valid,400.0,400.0,2000.0
2025,2025,35,C5,E01,C07,T01A,7002,ARÁNDANO,EMERALD,51,28,45,2025-08-25,4addf888-929b-45f0-ab13-ca02e19cd4f8,2025-1,62,8,441,623,2025-08-25 20:38:02,70,valid,invalid,valid,400.0,400.0,2000.0
2025,2025,35,C5,E01,C07,T03A,7009,ARÁNDANO,EMERALD,154,166,75,2025-08-27,d43d1827-3790-4860-b6ea-7708ab2540cb,2025-1,201,42,641,382,2025-08-27 13:22:47,243,valid,invalid,valid,400.0,400.0,2000.0
2025,2025,35,C5,E01,C07,T03A,7012,ARÁNDANO,EMERALD,154,157,30,2025-08-27,cc803f2d-9f79-4de8-96f8-d4275adaa569,2025-1,50,16,421,192,2025-08-27 15:32:26,66,valid,invalid,valid,400.0,400.0,2000.0
2025,2025,35,C5,E02,C01,T01A,1002,ARÁNDANO,MÁGICA,16,76,18,2025-08-25,16c76bd6-d80a-4e51-bf7d-39784d9145a4,2025-1,154,12,891,2720,2025-08-25 14:23:51,166,valid,invalid,valid,500.0,500.0,4000.0
2025,2025,35,C5,E02,C01,T01A,1003,ARÁNDANO,MÁGICA,30,79,90,2025-08-25,852b67ce-ecf6-4b44-a03c-9b78fa796155,2025-1,165,14,1014,3591,2025-08-25 17:03:54,179,valid,invalid,valid,500.0,500.0,4000.0
2025,2025,35,C5,E02,C01,T01A,1004,ARÁNDANO,MÁGICA,16,61,18,2025-08-25,43045d68-65b9-4f66-9f44-f5c1f7582df0,2025-1,150,11,671,1993,2025-08-25 13:04:22,161,valid,invalid,valid,500.0,500.0,4000.0
2025,2025,35,C5,E02,C01,T01A,1004,ARÁNDANO,MÁGICA,30,82,36,2025-08-25,43045d68-65b9-4f66-9f44-f5c1f7582df0,2025-1,86,0,562,2211,2025-08-25 17:51:54,86,valid,invalid,valid,500.0,500.0,4000.0
2025,2025,35,C5,E02,C01,T01A,1004,ARÁNDANO,MÁGICA,44,85,54,2025-08-25,43045d68-65b9-4f66-9f44-f5c1f7582df0,2025-1,185,41,937,3173,2025-08-25 19:03:30,226,valid,invalid,valid,500.0,500.0,4000.0
2025,2025,35,C5,E02,C01,T02A,1006,ARÁNDANO,MÁGICA,16,7,18,2025-08-26,1f03d13d-afda-4c3e-a042-d5cb2a62fda1,2025-1,48,1,571,2529,2025-08-26 14:24:35,49,valid,invalid,valid,500.0,500.0,4000.0
2025,2025,35,C5,E02,C01,T02A,1008,ARÁNDANO,MÁGICA,16,1,18,2025-08-26,70df417f-11e9-4fe0-94fd-63ca2c49da2a,2025-1,131,6,585,2927,2025-08-26 13:06:36,137,valid,invalid,valid,500.0,500.0,4000.0
2025,2025,35,C5,E02,C01,T03B,1011,ARÁNDANO,BELLA,132,79,90,2025-08-27,a15982a4-7d71-442d-a9ee-e18ff61baf8d,2025-1,505,107,430,344,2025-08-27 17:37:02,612,invalid,invalid,valid,300.0,300.0,2000.0
2025,2025,35,C5,E02,C01,T03B,1012,ARÁNDANO,BELLA,115,73,18,2025-08-27,b283b545-ecc9-4c0f-bcf9-044f71ee0062,2025-1,371,96,466,391,2025-08-27 16:47:50,467,invalid,invalid,valid,300.0,300.0,2000.0
2025,2025,35,C5,E02,C01,T03B,1012,ARÁNDANO,BELLA,149,85,54,2025-08-27,b283b545-ecc9-4c0f-bcf9-044f71ee0062,2025-1,537,93,379,233,2025-08-27 19:20:26,630,invalid,invalid,valid,300.0,300.0,2000.0
2025,2025,35,C5,E02,C01,T04A,1014,ARÁNDANO,BELLA,115,7,18,2025-08-26,99b3e237-8035-4c9a-8b2a-33c2784fc14f,2025-1,394,106,780,709,2025-08-26 20:34:02,500,invalid,invalid,valid,300.0,300.0,2000.0
2025,2025,35,C5,E02,C01,T04A,1014,ARÁNDANO,BELLA,149,31,54,2025-08-27,c3fb151e-e1ee-4fe5-a518-491eca7a6abe,2025-1,463,61,521,296,2025-08-27 14:52:18,524,invalid,invalid,valid,300.0,300.0,2000.0
2025,2025,35,C5,E02,C01,T04A,1015,ARÁNDANO,BELLA,115,4,108,2025-08-26,d4dedddd-6c18-4aa7-b63b-eac0cd6f2794,2025-1,309,62,508,622,2025-08-26 20:07:42,371,invalid,invalid,valid,300.0,300.0,2000.0
2025,2025,35,C5,E02,C01,T04A,1015,ARÁNDANO,BELLA,149,28,72,2025-08-27,8568a5fb-db44-4d1e-af77-483f53756f70,2025-1,503,49,1496,1281,2025-08-27 15:40:02,552,invalid,invalid,valid,300.0,300.0,2000.0
2025,2025,35,C5,E02,C01,T04A,1016,ARÁNDANO,BELLA,115,1,18,2025-08-26,1decb2d7-46d0-4c51-9836-0abdc1dc56dc,2025-1,458,91,540,420,2025-08-26 19:32:42,549,invalid,invalid,valid,300.0,300.0,2000.0
2025,2025,35,C5,E02,C01,T04A,1016,ARÁNDANO,BELLA,132,22,36,2025-08-27,c0cf797d-2755-49cb-a402-2a40264e873c,2025-1,368,65,435,864,2025-08-27 12:52:40,433,invalid,invalid,valid,300.0,300.0,2000.0
2025,2025,35,C5,E02,C01,T04A,1016,ARÁNDANO,BELLA,149,25,54,2025-08-27,c0cf797d-2755-49cb-a402-2a40264e873c,2025-1,289,14,492,262,2025-08-27 16:09:17,303,invalid,invalid,valid,300.0,300.0,2000.0
2025,2025,35,C5,E02,C02,T03I,2010,ARÁNDANO,BIANCA,133,76,120,2025-08-25,0de19e11-82ae-44a3-812b-69678b957aa7,2025-1,7,0,225,185,2025-08-25 13:16:12,7,valid,invalid,valid,200.0,200.0,2000.0
2025,2025,35,C5,E02,C02,T04E,2013,ARÁNDANO,BIANCA,223,142,108,2025-08-26,db6d5a7e-f7b0-4f09-b7ed-6f14c1c79837,2025-1,74,7,292,650,2025-08-26 20:34:10,81,valid,invalid,valid,200.0,200.0,2000.0
2025,2025,35,C5,E02,C03,T01A,3001,ARÁNDANO,VENTURA,19,82,18,2025-08-25,add6681b-527d-49c0-b6b6-66f72a657934,2025-1,55,4,642,848,2025-08-25 15:37:16,59,valid,invalid,valid,400.0,400.0,2000.0
2025,2025,35,C5,E02,C03,T01A,3004,ARÁNDANO,VENTURA,19,73,108,2025-08-25,c50bf604-52c1-46a0-a7a7-91fd23284d3d,2025-1,307,61,401,109,2025-08-25 13:05:35,368,valid,invalid,valid,400.0,400.0,2000.0
2025,2025,35,C5,E02,C03,T01A,3004,ARÁNDANO,VENTURA,53,97,72,2025-08-25,c50bf604-52c1-46a0-a7a7-91fd23284d3d,2025-1,482,23,488,238,2025-08-25 19:20:37,505,invalid,invalid,valid,400.0,400.0,2000.0
2025,2025,35,C5,E02,C03,T02A,3007,ARÁNDANO,VENTURA,36,19,36,2025-08-27,ba4cfd38-6459-44be-9c9d-189c25db060a,2025-1,16,0,675,510,2025-08-27 16:12:55,16,valid,invalid,valid,400.0,400.0,2000.0
2025,2025,35,C5,E02,C03,T02A,3008,ARÁNDANO,VENTURA,19,1,108,2025-08-27,9fe45b9c-6200-48ee-bf8d-73ff049b864c,2025-1,335,10,571,367,2025-08-27 14:57:24,345,valid,invalid,valid,400.0,400.0,2000.0
2025,2025,35,C5,E02,C03,T03A,3009,ARÁNDANO,VENTURA,137,217,18,2025-08-26,9d59f321-bd97-4764-9a49-f610508f3c00,2025-1,901,21,1081,682,2025-08-26 15:00:38,922,invalid,invalid,valid,400.0,400.0,2000.0
